Weight,Word_1,Part_1,Word_2,Part_2
443,sicherer,Adjektiv,Безопаснее,прилагательное
443,Seil,Substantiv,Веревка,существительное
443,Lektion,Substantiv,Урок,существительное
443,kennenzulernen,Verb,Чтобы узнать,глагол
443,Jungfrau,Substantiv,Дева,существительное
442,brachten,Verb,Принес,глагол
442,Tour,Substantiv,Тур,существительное
442,Staub,Substantiv,Пыль,существительное
442,Rettung,Substantiv,Спасать,существительное
441,Bande,Substantiv,Группа,существительное
441,zurückgekommen,Verb,Вернулся,глагол
441,Verdacht,Substantiv,Подозрение,существительное
441,verbrannt,Verb,Сожженный,глагол
441,tiefer,Adverb,Глубже,наречие
441,identifizieren,Verb,Идентифицировать,глагол
441,Hiro,Eigenname,Хиро,имя собственное
441,Ergebnis,Substantiv,Результат,существительное
441,Cooper,Eigenname,Бондарь,имя собственное
441,Anscheinend,Adverb,Видимо,наречие
440,albern,Adjektiv,Глупый,прилагательное
440,Sport,Substantiv,Спорт,существительное
440,Schwachsinn,Substantiv,Чушь собачья,существительное
440,Netz,Substantiv,Сеть,существительное
440,Höhe,Substantiv,Высота,существительное
440,fressen,Verb,Есть,глагол
440,einst,Adverb,Один раз,наречие
439,aufmachen,Verb,Открыть,глагол
439,verabschieden,Verb,Попрощаться,глагол
439,Uni,Substantiv,Университет,существительное
439,Überhaupt,Adverb,Совсем,наречие
439,tanzt,Verb,Танцы,глагол
439,öffnet,Verb,Открывается,глагол
439,kamst,Verb,Пришел,глагол
439,Jo,Interjektion,Ага,междометие
438,Ausgezeichnet,Adjektiv,Отличный,прилагательное
438,wetten,Verb,Ставка,глагол
438,Werk,Substantiv,Фабрика,существительное
438,verzweifelt,Adjektiv,Отчаянный,прилагательное
438,Verfügung,Substantiv,Утилизация,существительное
438,Schönen,Adjektiv,Красивый,прилагательное
438,Phil,Eigenname,Фил,имя собственное
438,Kaum,Adverb,Едва,наречие
438,gestört,Verb,Встревоженный,глагол
437,beibringen,Verb,Учить,глагол
437,Tiger,Substantiv,Тигр,существительное
437,schläfst,Verb,Спит,глагол
437,Penis,Substantiv,Пенис,существительное
437,Iss,Verb,Есть,глагол
436,auftauchen,Verb,Оказаться,глагол
436,Seitdem,Adverb,С,наречие
436,Schließlich,Adverb,Окончательно,наречие
436,King,Substantiv,Король,существительное
436,Kapiert,Verb,Понятно,глагол
436,Eile,Substantiv,Торопиться,существительное
436,Doyle,Eigenname,Дойл,имя собственное
436,dennoch,Adverb,Тем не менее,наречие
436,Daß,Subjunktion,Что,подчинительный союз
436,bekamen,Verb,Получил,глагол
435,Bahnhof,Substantiv,Железнодорожная станция,существительное
435,Sebastian,Eigenname,Себастьян,имя собственное
435,rufst,Verb,Ты звонишь,глагол
435,linken,Verb,Левый,глагол
435,blau,Adjektiv,Синий,прилагательное
434,Behandlung,Substantiv,Уход,существительное
434,überfallen,Verb,Попал в засаду,глагол
434,Prüfung,Substantiv,Тест,существительное
434,Müssen,Modalverb,Должен,глагол
434,Markt,Substantiv,Рынок,существительное
434,Koma,Substantiv,Кома,существительное
434,gelöst,Verb,Решено,глагол
434,Geisel,Substantiv,Заложник,существительное
434,Gary,Eigenname,Гэри,имя собственное
434,Farben,Substantiv,Цвета,существительное
434,Ausdruck,Substantiv,Выражение,существительное
433,Atem,Substantiv,Дыхание,существительное
433,weiteres,Adjektiv,Дальше,прилагательное
433,Ungefähr,Adverb,Примерно,наречие
433,Silas,Eigenname,Сайлас,имя собственное
433,Lesen,Verb,Читать,глагол
433,einfallen,Verb,Появиться,глагол
432,blauen,Verb,Синий,глагол
432,Zorn,Substantiv,Злость,существительное
432,Taschen,Substantiv,Сумки,существительное
432,Spiele,Substantiv,Игры,существительное
432,Söhne,Substantiv,Сыновья,существительное
432,Meiner,Possessivpronomen,Мой,притяжательное местоимение
432,lauf,Verb,Бегать,глагол
432,existieren,Verb,Существовать,глагол
432,entschlossen,Adjektiv,Определенный,прилагательное
431,aufgetaucht,Verb,Появился,глагол
431,tausend,Numeral,Тысяча,числительное
431,soeben,Adverb,Только,частица
431,Sawyer,Eigenname,Сойер,имя собственное
431,reagieren,Verb,Реагировать,глагол
431,Murphy,Eigenname,Мерфи,имя собственное
431,liefern,Verb,Доставка,глагол
431,lernte,Verb,Узнал,глагол
431,Koordinaten,Substantiv,Координаты,существительное
431,hohen,Adjektiv,Высокий,прилагательное
431,half,Verb,Помог,глагол
430,Black,Adjektiv,Черный,прилагательное
430,Worten,Substantiv,Слова,существительное
430,taub,Adjektiv,Глухой,прилагательное
430,notwendig,Adverb,Необходимый,наречие
430,klauen,Verb,Украть,глагол
430,Katzen,Substantiv,Кошки,существительное
430,Eurer,Possessivpronomen,Ваш,притяжательное местоимение
430,einladen,Verb,Приглашать,глагол
429,begangen,Verb,Преданный идее,глагол
429,whoa,Interjektion,Эй,междометие
429,Verflucht,Adjektiv,Проклятый,прилагательное
429,uhm,Interjektion,Хм,междометие
429,Titten,Substantiv,Сиськи,существительное
429,leiten,Verb,Вести,глагол
429,lecker,Adjektiv,Вкусный,прилагательное
428,Assad,Eigenname,Асад,имя собственное
428,Kleines,Adjektiv,Маленький,прилагательное
428,Huhn,Substantiv,Курица,существительное
427,Ergebnisse,Substantiv,Результаты,существительное
427,Sprung,Substantiv,Прыжок,существительное
427,Seelen,Substantiv,Души,существительное
